update,transitions,high_reward_mean,high_reward_sum,duration_mean,detected_targets_mean,visited_targets_mean,retired_agents_mean,success_rate,entropy_reduction_mean,actor_explore_actions,actor_target_actions,actor_invalid_actions,actor_nonfinite_logits,actor_valid_target_actions,policy_loss,value_loss,entropy,approx_kl,clip_fraction
112,1018,1.7794909477233887,1811.521728515625,12.230844497680664,1.953125,1.703125,1.703125,0.09375,2423.0087890625,905,113,0,0,113,-0.0005468430463224649,37.46562957763672,1.4267022609710693,0.00010758804273791611,0.0
113,1040,1.7909572124481201,1862.595458984375,12.281730651855469,1.984375,1.75,1.75,0.046875,2478.923828125,922,118,0,0,118,0.04053981229662895,34.58125686645508,1.4316879510879517,0.0003120741748716682,0.00048828125
114,1066,1.8330419063568115,1954.022705078125,11.827392578125,2.015625,1.796875,1.796875,0.140625,2501.18408203125,946,120,0,0,120,0.007125382777303457,41.5312614440918,1.4121869802474976,0.0003659535141196102,0.0024724083486944437
115,1045,1.8563262224197388,1939.8609619140625,12.021052360534668,2.0625,1.8125,1.8125,0.09375,2388.587890625,926,119,0,0,119,0.036765385419130325,41.25239944458008,1.4182270765304565,0.00015317206270992756,0.0
116,1001,1.9172461032867432,1919.1634521484375,11.85314655303955,1.984375,1.796875,1.796875,0.09375,2404.34814453125,881,120,0,0,120,5.681090988218784e-05,38.14545440673828,1.4150588512420654,5.307163155521266e-05,0.0
117,1011,1.9943480491638184,2016.2860107421875,12.261127471923828,2.09375,1.84375,1.84375,0.125,2462.8076171875,886,125,0,0,125,-0.0007482911460101604,40.568626403808594,1.4117636680603027,0.0001283410529140383,0.0
118,1045,1.5885826349258423,1660.06884765625,12.500478744506836,1.875,1.609375,1.609375,0.046875,2503.5810546875,938,107,0,0,107,0.003340295748785138,33.72352600097656,1.4209190607070923,9.036555275088176e-05,0.0
119,1057,1.7163665294647217,1814.199462890625,12.280037879943848,2.03125,1.71875,1.71875,0.078125,2510.39208984375,944,113,0,0,113,0.025124667212367058,34.11817169189453,1.426129937171936,6.700197263853624e-05,0.0
120,985,1.8747873306274414,1846.66552734375,12.634517669677734,1.9375,1.734375,1.734375,0.078125,2326.328125,868,117,0,0,117,-0.0006735071074217558,39.095829010009766,1.4113051891326904,0.00011882562102982774,0.0
121,1001,1.9335969686508179,1935.5306396484375,11.902097702026367,1.984375,1.796875,1.796875,0.125,2319.30126953125,883,118,0,0,118,0.00044556567445397377,40.39388656616211,1.404911994934082,0.00010421669867355376,0.0
122,1004,1.842556118965149,1849.92626953125,12.499004364013672,2.078125,1.75,1.75,0.078125,2444.076904296875,888,116,0,0,116,-0.0005521615967154503,37.01121520996094,1.411629557609558,9.115751890931278e-05,0.0
123,1030,1.8186283111572266,1873.1871337890625,12.126214027404785,1.984375,1.765625,1.765625,0.0625,2457.6669921875,913,117,0,0,117,-0.11225811392068863,41.48379135131836,1.3851231336593628,5.022448385716416e-05,0.0
124,1010,2.0017716884613037,2021.789306640625,12.122772216796875,2.125,1.859375,1.859375,0.125,2384.8603515625,885,125,0,0,125,-0.001180035644210875,42.20228958129883,1.3857018947601318,8.471349428873509e-05,0.0005020080134272575
125,1034,1.8260276317596436,1888.112548828125,12.385880470275879,2.015625,1.78125,1.78125,0.078125,2453.77294921875,918,116,0,0,116,-0.06636021286249161,41.91727828979492,1.3871098756790161,0.0003208872803952545,0.0011393228778615594
126,1007,1.8331714868545532,1846.003662109375,12.263157844543457,1.953125,1.75,1.75,0.078125,2396.026123046875,889,118,0,0,118,-0.0002430570311844349,37.0886116027832,1.393646001815796,0.00026022744714282453,0.0
127,981,2.2350709438323975,2192.604736328125,11.729867935180664,2.1875,1.96875,1.96875,0.15625,2323.1611328125,850,131,0,0,131,-0.00031889742240309715,44.88903045654297,1.3658506870269775,6.939958257135004e-05,0.0
128,1060,1.8181546926498413,1927.243896484375,11.95660400390625,1.984375,1.78125,1.78125,0.109375,2460.61962890625,943,117,0,0,117,0.02700437605381012,36.7714729309082,1.390999436378479,5.2913077524863183e-05,0.0
129,1009,1.7303671836853027,1745.9404296875,12.509415626525879,2.015625,1.671875,1.671875,0.046875,2392.735107421875,894,115,0,0,115,-0.00047417194582521915,31.881418228149414,1.3934156894683838,6.483247852884233e-05,0.0
130,1040,1.7701232433319092,1840.92822265625,12.28365421295166,2.0625,1.734375,1.734375,0.09375,2496.26220703125,921,119,0,0,119,-0.01879381760954857,38.76877975463867,1.390768051147461,0.0011956858215853572,0.015462239272892475
131,1004,1.9952183961868286,2003.19921875,12.467131614685059,2.09375,1.84375,1.84375,0.09375,2510.376953125,884,120,0,0,120,-0.0007347998325712979,37.67733383178711,1.3800710439682007,5.835916817886755e-05,0.0
132,1042,1.652040958404541,1721.4267578125,12.154510498046875,1.875,1.6875,1.6875,0.0,2418.056640625,929,113,0,0,113,0.02055956795811653,29.827713012695312,1.3743624687194824,0.0005201397580094635,0.0064199939370155334
133,1006,1.8666160106658936,1877.8157958984375,12.616302490234375,2.015625,1.78125,1.78125,0.0625,2438.32470703125,889,117,0,0,117,-1.7178244888782501e-06,37.469810485839844,1.3952335119247437,0.00010853791172849014,0.0
134,1041,1.9131760597229004,1991.6163330078125,12.070124626159668,2.046875,1.828125,1.828125,0.125,2427.931640625,920,121,0,0,121,-0.028814703226089478,41.74386215209961,1.3821290731430054,0.0001693117228569463,0.00048828125
135,1089,1.7247471809387207,1878.249755859375,12.100091934204102,2.09375,1.75,1.75,0.109375,2513.009765625,969,120,0,0,120,0.01601848565042019,38.34109878540039,1.3795661926269531,0.0002104497980326414,0.00048828125
136,1023,1.7482284307479858,1788.437744140625,12.056695938110352,1.984375,1.71875,1.71875,0.046875,2366.546875,909,114,0,0,114,-0.0009633875451982021,33.2219123840332,1.3857412338256836,0.00021584684145636857,0.0004892367869615555
137,1006,1.9926549196243286,2004.6109619140625,12.109343528747559,2.078125,1.84375,1.84375,0.109375,2427.65673828125,884,122,0,0,122,-0.0008699310710653663,41.56296920776367,1.3830699920654297,0.00021863236906938255,0.0010121457744389772
138,1024,1.8085436820983887,1851.94873046875,12.541015625,2.09375,1.75,1.75,0.078125,2497.3271484375,907,117,0,0,117,-0.0007738666608929634,35.441532135009766,1.4079362154006958,0.00018552916299086064,0.00048828125
139,967,2.108234167098999,2038.662353515625,12.263702392578125,2.046875,1.890625,1.890625,0.09375,2326.1552734375,842,125,0,0,125,-0.00022452720440924168,40.12733840942383,1.3814014196395874,0.0002156714617740363,0.001587182399816811
140,957,2.086855411529541,1997.12060546875,12.559039115905762,2.265625,1.859375,1.859375,0.0625,2297.95263671875,832,125,0,0,125,-0.0023992073256522417,38.983131408691406,1.3825898170471191,0.00010476366151124239,0.0
141,1105,1.498366355895996,1655.69482421875,11.710407257080078,1.875,1.578125,1.578125,0.09375,2484.111328125,997,108,0,0,108,-0.0014707014197483659,33.99676513671875,1.4168065786361694,0.00029201339930295944,0.0
142,1002,1.8386963605880737,1842.373779296875,12.114770889282227,2.0625,1.75,1.75,0.0625,2363.21484375,883,119,0,0,119,-0.0013829898089170456,34.93681335449219,1.3926135301589966,9.515379497315735e-05,0.0
143,1008,1.8298777341842651,1844.5166015625,12.46329402923584,1.921875,1.75,1.75,0.078125,2422.739990234375,893,115,0,0,115,-0.0005460302345454693,35.28434753417969,1.402959942817688,5.348948616301641e-05,0.0
144,1051,1.7530156373977661,1842.41943359375,12.08372974395752,1.984375,1.765625,1.765625,0.03125,2521.843505859375,935,116,0,0,116,-0.013275680132210255,32.51681900024414,1.3944005966186523,0.000144841949804686,0.00032552084303461015
145,987,1.8407145738601685,1816.78515625,12.438703536987305,1.953125,1.734375,1.734375,0.046875,2384.6455078125,874,113,0,0,113,-0.0012054466642439365,36.03606414794922,1.4040095806121826,0.000106889805465471,0.0002631578827276826
146,963,2.033128499984741,1957.902587890625,12.770508766174316,2.0625,1.828125,1.828125,0.078125,2338.67578125,841,122,0,0,122,0.0001730422955006361,39.734344482421875,1.3930786848068237,0.00010140881931874901,0.0
147,1030,1.7753095626831055,1828.56884765625,12.193203926086426,1.9375,1.734375,1.734375,0.09375,2425.458251953125,914,116,0,0,116,-0.020560966804623604,33.010902404785156,1.3862485885620117,0.00034879593295045197,0.0016276041278615594
148,982,2.127681255340576,2089.3828125,12.473523139953613,2.234375,1.90625,1.90625,0.109375,2363.67578125,851,131,0,0,131,-0.0014471675967797637,44.437191009521484,1.3677260875701904,1.91867547982838e-05,0.0
149,986,2.1551811695098877,2125.0087890625,12.200811386108398,2.125,1.90625,1.90625,0.171875,2344.213623046875,861,125,0,0,125,-0.0021519819274544716,43.61177062988281,1.3757508993148804,0.00014009836013428867,0.0005274261347949505
150,1051,1.7972886562347412,1888.950439453125,12.070408821105957,2.03125,1.765625,1.765625,0.09375,2445.3408203125,936,115,0,0,115,-0.02687268890440464,38.10424041748047,1.3940505981445312,0.000390636851079762,0.006335599813610315
151,955,2.0108113288879395,1920.32470703125,12.592670440673828,2.0,1.78125,1.78125,0.125,2308.576904296875,838,117,0,0,117,-0.0012632504804059863,40.93693542480469,1.3931841850280762,0.000609863898716867,0.005339129827916622
152,998,2.066066026687622,2061.933837890625,12.055109977722168,2.0625,1.890625,1.890625,0.125,2392.386474609375,876,122,0,0,122,0.0003747898153960705,41.79962921142578,1.4009348154067993,0.00022329992498271167,0.0
153,1018,1.8496659994125366,1882.9599609375,12.356581687927246,2.046875,1.75,1.75,0.09375,2445.8369140625,902,116,0,0,116,-0.0006512138061225414,37.92695236206055,1.4131748676300049,0.00032632556394673884,0.0007411067490465939
154,1034,1.8409708738327026,1903.5638427734375,12.149903297424316,2.015625,1.75,1.75,0.125,2425.197265625,918,116,0,0,116,0.018279002979397774,36.26215744018555,1.4198389053344727,0.0008024759590625763,0.00963541679084301
155,990,1.8298407793045044,1811.542236328125,12.411110877990723,1.90625,1.75,1.75,0.03125,2319.913818359375,877,113,0,0,113,-0.0003563726495485753,33.72739028930664,1.4056169986724854,8.547066681785509e-05,0.0
156,990,1.9768937826156616,1957.124755859375,12.279797554016113,1.953125,1.828125,1.828125,0.078125,2402.33740234375,871,119,0,0,119,0.0006101052276790142,38.029754638671875,1.3951759338378906,9.578138997312635e-05,0.0
157,1056,1.793853998184204,1894.309814453125,11.730113983154297,1.953125,1.765625,1.765625,0.09375,2464.0595703125,941,115,0,0,115,0.03871992602944374,36.30563735961914,1.394086480140686,0.00013431622937787324,0.0
158,988,2.006181240081787,1982.10693359375,12.527327537536621,2.109375,1.828125,1.828125,0.125,2401.401123046875,863,125,0,0,125,-0.001000999822281301,41.11621856689453,1.376924991607666,8.306262316182256e-05,0.0
159,1018,2.011469602584839,2047.6759033203125,12.313359260559082,2.109375,1.875,1.875,0.125,2483.117919921875,894,124,0,0,124,-0.0012661605142056942,42.243812561035156,1.3819482326507568,0.00017181408475153148,0.00048828125
160,976,1.8615667819976807,1816.8892822265625,12.485655784606934,1.984375,1.734375,1.734375,0.0625,2337.98388671875,861,115,0,0,115,-0.0003628828562796116,37.3348388671875,1.386734962463379,7.014950824668631e-05,0.0
161,998,1.9695872068405151,1965.64794921875,12.32264518737793,2.03125,1.796875,1.796875,0.125,2377.50390625,879,119,0,0,119,8.00909474492073e-05,41.08882522583008,1.380659818649292,2.3060314561007544e-05,0.0
162,1024,1.807247281074524,1850.6212158203125,12.2421875,2.078125,1.71875,1.71875,0.109375,2428.185791015625,907,117,0,0,117,-0.00023639551363885403,38.467018127441406,1.3917291164398193,3.607351391110569e-05,0.0
163,1024,1.729034423828125,1770.53125,12.138671875,1.96875,1.6875,1.6875,0.078125,2423.50244140625,912,112,0,0,112,-0.0010244599543511868,33.59379577636719,1.3990883827209473,0.00011930364416912198,0.00048828125
164,1003,1.8336560726165771,1839.156982421875,12.332003593444824,2.078125,1.75,1.75,0.0625,2404.00537109375,885,118,0,0,118,-0.0015348810702562332,35.94843292236328,1.3879283666610718,0.000294207944534719,0.0007533056195825338
165,1108,1.6249816417694092,1800.4796142578125,11.529783248901367,1.953125,1.671875,1.671875,0.09375,2524.98095703125,996,112,0,0,112,-0.0030957860872149467,34.858421325683594,1.4191088676452637,0.00033870330662466586,0.00048828125
166,1001,2.0622341632843018,2064.29638671875,12.051947593688965,2.203125,1.875,1.875,0.09375,2359.184326171875,876,125,0,0,125,-0.00020840996876358986,40.90544128417969,1.379881501197815,0.00013649309403263032,0.000244140625
167,1048,1.9754177331924438,2070.23779296875,12.019083976745605,2.046875,1.875,1.875,0.15625,2512.38671875,924,124,0,0,124,-0.03607616946101189,43.404659271240234,1.3726152181625366,0.000107187544927001,0.00016276042151730508
168,1089,1.6625298261642456,1810.4949951171875,12.071625709533691,1.96875,1.703125,1.703125,0.09375,2525.78369140625,975,114,0,0,114,0.006098779384046793,34.13024139404297,1.4138388633728027,0.00010674816439859569,0.0
169,956,2.068539619445801,1977.52392578125,12.407949447631836,2.15625,1.8125,1.8125,0.125,2318.954345703125,838,118,0,0,118,-0.0020271912217140198,43.995479583740234,1.3763408660888672,8.751344284974039e-05,0.0
170,1015,1.8037728071212769,1830.829345703125,12.349753379821777,2.015625,1.75,1.75,0.046875,2439.026123046875,898,117,0,0,117,-0.0025258464738726616,34.89060592651367,1.381540298461914,0.00041868287371471524,0.003954301588237286
171,988,1.912522554397583,1889.572265625,12.307692527770996,1.953125,1.78125,1.78125,0.09375,2373.561767578125,874,114,0,0,114,0.00012330478057265282,38.48167037963867,1.3828742504119873,0.00018096782150678337,0.0
172,962,2.0745441913604736,1995.71142578125,12.32016658782959,2.09375,1.859375,1.859375,0.078125,2328.71875,839,123,0,0,123,-0.0006269160658121109,37.955528259277344,1.3719249963760376,0.0001675705425441265,0.0
173,936,2.2891573905944824,2142.651123046875,12.36111068725586,2.234375,1.9375,1.9375,0.140625,2273.49560546875,809,127,0,0,127,-0.002245652489364147,44.78934097290039,1.3524640798568726,0.00021278121857903898,0.001372715225443244
174,1010,1.7515292167663574,1769.04443359375,12.702970504760742,2.0,1.71875,1.71875,0.015625,2450.23193359375,894,116,0,0,116,-0.00039758416824042797,36.19641876220703,1.3939193487167358,0.00033157633151859045,0.0017295745201408863
175,975,1.8270567655563354,1781.38037109375,12.609230995178223,1.953125,1.703125,1.703125,0.046875,2363.56982421875,863,112,0,0,112,-0.0004981087986379862,35.2110595703125,1.3998349905014038,0.00013712454529013485,0.0
176,1016,1.8774986267089844,1907.53857421875,12.388779640197754,2.015625,1.8125,1.8125,0.046875,2423.887451171875,897,119,0,0,119,9.383587166666985e-05,37.49808120727539,1.3939926624298096,0.0001277808187296614,0.0
177,999,1.8582607507705688,1856.4024658203125,12.597597122192383,1.921875,1.75,1.75,0.078125,2416.796142578125,884,115,0,0,115,0.00020560109987854958,35.05726623535156,1.394248127937317,3.666758493636735e-05,0.0
178,1022,1.597169280052185,1632.3070068359375,12.332680702209473,1.828125,1.59375,1.59375,0.03125,2411.82080078125,913,109,0,0,109,-4.451884888112545e-05,31.47308349609375,1.4154064655303955,0.00011435828491812572,0.0
179,1051,1.8619139194488525,1956.87158203125,12.113225936889648,2.046875,1.8125,1.8125,0.109375,2441.22412109375,929,122,0,0,122,-0.02011500671505928,43.079437255859375,1.3975625038146973,4.153720146859996e-05,0.0
180,961,2.2557120323181152,2167.7392578125,12.519250869750977,2.21875,1.953125,1.953125,0.140625,2330.16796875,828,133,0,0,133,-0.0005959393456578255,45.03324508666992,1.3622275590896606,5.131008947500959e-05,0.0
181,1013,1.7640076875686646,1786.939697265625,12.167818069458008,1.90625,1.6875,1.6875,0.09375,2444.779296875,902,111,0,0,111,-0.0008954531513154507,37.14037322998047,1.409319519996643,6.187334656715393e-05,0.0
182,981,1.8525382280349731,1817.340087890625,12.7339448928833,2.0625,1.75,1.75,0.03125,2361.4638671875,861,120,0,0,120,-0.0005804381798952818,33.504093170166016,1.3955388069152832,7.180554530350491e-05,0.0
183,946,2.1069419384002686,1993.1669921875,12.288583755493164,2.125,1.859375,1.859375,0.078125,2300.35986328125,823,123,0,0,123,0.0022550944704562426,38.58758544921875,1.3823115825653076,4.960325895808637e-05,0.0
184,971,2.0595054626464844,1999.77978515625,12.82080364227295,2.140625,1.859375,1.859375,0.09375,2384.36279296875,847,124,0,0,124,-0.0008741792989894748,40.41268539428711,1.3906588554382324,0.00012464256724342704,0.00027233114815317094
185,982,2.1384897232055664,2099.996826171875,12.184317588806152,2.09375,1.890625,1.890625,0.15625,2343.58154296875,856,126,0,0,126,-0.0007989383302628994,43.244285583496094,1.3916956186294556,6.851938815088943e-05,0.0
186,1008,1.7340478897094727,1747.920166015625,12.532737731933594,2.015625,1.6875,1.6875,0.03125,2443.75634765625,892,116,0,0,116,-0.0006074688863009214,33.34560775756836,1.4173922538757324,5.825037806062028e-05,0.0
187,988,2.0472049713134766,2022.638427734375,12.26214599609375,2.1875,1.859375,1.859375,0.09375,2377.0107421875,864,124,0,0,124,-0.00021795881912112236,42.043434143066406,1.3947819471359253,0.00015647109830752015,0.0
188,993,1.9399746656417847,1926.3948974609375,12.288016319274902,2.0625,1.796875,1.796875,0.09375,2416.40087890625,875,118,0,0,118,-0.00080831692321226,36.97046661376953,1.4029613733291626,8.117298420984298e-05,0.0
189,1035,1.9688719511032104,2037.782470703125,12.14299488067627,2.09375,1.859375,1.859375,0.140625,2488.662353515625,913,122,0,0,122,0.08566641807556152,44.39633560180664,1.410788655281067,0.0005928216851316392,0.009528882801532745
190,975,1.9310823678970337,1882.805419921875,12.45025634765625,2.0,1.78125,1.78125,0.0625,2385.700927734375,859,116,0,0,116,-0.0004766155034303665,39.1489143371582,1.4087177515029907,5.2581948693841696e-05,0.0
191,1058,1.7300317287445068,1830.37353515625,12.169187545776367,1.9375,1.71875,1.71875,0.109375,2467.367919921875,943,115,0,0,115,-0.02345237135887146,35.641357421875,1.4177336692810059,0.0009624366648495197,0.010263480246067047
192,1044,1.650328278541565,1722.9427490234375,12.49808406829834,1.9375,1.6875,1.6875,0.015625,2497.02001953125,933,111,0,0,111,0.005120629444718361,32.640262603759766,1.4335395097732544,0.0009723688126541674,0.01624348945915699
193,1006,1.9024800062179565,1913.89501953125,11.908548355102539,1.96875,1.796875,1.796875,0.078125,2390.36376953125,890,116,0,0,116,-0.0008657665457576513,37.1273193359375,1.4017460346221924,6.226886034710333e-05,0.0
194,1059,1.7553781270980835,1858.9454345703125,12.000944137573242,1.96875,1.71875,1.71875,0.125,2445.0751953125,945,114,0,0,114,-0.0422220416367054,36.76602554321289,1.4104799032211304,0.0002494643849786371,0.00048828125
195,1021,1.9871820211410522,2028.912841796875,12.329089164733887,2.0625,1.890625,1.890625,0.0625,2495.45751953125,899,122,0,0,122,-0.000322539359331131,38.47441101074219,1.394455075263977,6.439131539082155e-05,0.0
196,1052,1.738310694694519,1828.702880859375,12.139734268188477,1.96875,1.734375,1.734375,0.09375,2484.52197265625,939,113,0,0,113,-0.023872507736086845,36.70003890991211,1.3997901678085327,0.00010066096001537517,0.0
197,964,2.15120530128479,2073.76171875,12.440871238708496,2.125,1.90625,1.90625,0.09375,2383.4169921875,839,125,0,0,125,-0.00122440280392766,40.863616943359375,1.3847854137420654,6.776601367164403e-05,0.0
198,1047,1.7538706064224243,1836.302490234375,12.042024612426758,1.921875,1.71875,1.71875,0.09375,2515.75830078125,932,115,0,0,115,-0.03974903002381325,36.96528244018555,1.4142411947250366,0.0001480809150962159,0.0
199,978,1.9750052690505981,1931.55517578125,12.482617378234863,2.0,1.796875,1.796875,0.09375,2372.66943359375,858,120,0,0,120,-0.000980171374976635,38.50394821166992,1.393475890159607,0.00036626565270125866,0.0031224852427840233
200,1011,1.8565586805343628,1876.98095703125,12.335311889648438,2.109375,1.765625,1.765625,0.078125,2394.843017578125,893,118,0,0,118,-0.0018083490431308746,34.94069290161133,1.396350622177124,0.0007576287025585771,0.008202929049730301
1,959,0.8245068192481995,790.7020263671875,17.833160400390625,1.59375,0.75,0.75,0.0,2849.062255859375,897,62,0,0,62,-0.012003077194094658,16.740022659301758,1.6653374433517456,0.00036560968146659434,0.003284701844677329
2,960,0.8692585229873657,834.4881591796875,17.9375,1.5625,0.75,0.75,0.03125,2890.0078125,898,62,0,0,62,-0.007006136700510979,19.7982177734375,1.6642513275146484,0.0004208441241644323,0.0023367744870483875
3,984,0.8189339637756348,805.8310546875,17.26930809020996,1.53125,0.765625,0.765625,0.0,2855.78662109375,922,62,0,0,62,-0.011307543143630028,15.410511016845703,1.6496222019195557,0.0006287526339292526,0.006782143842428923
4,945,0.9502401947975159,897.9769897460938,17.938623428344727,1.453125,0.859375,0.859375,0.0,2863.3876953125,878,67,0,0,67,-0.014931149780750275,19.348400115966797,1.6274020671844482,0.0013934298185631633,0.02209162712097168
5,878,1.1603751182556152,1018.809326171875,18.449886322021484,1.421875,1.03125,1.03125,0.0,2750.482421875,806,72,0,0,72,-0.00773607799783349,21.93281364440918,1.5920207500457764,0.0018986482173204422,0.03723745048046112
6,908,1.032455325126648,937.4694213867188,17.69162940979004,1.328125,0.984375,0.984375,0.0,2732.781982421875,835,73,0,0,73,-0.010317712090909481,19.644392013549805,1.5605212450027466,0.001417898922227323,0.021856751292943954
7,889,1.1978020668029785,1064.845947265625,17.758155822753906,1.390625,1.078125,1.078125,0.0,2752.3935546875,814,75,0,0,75,-0.0033320337533950806,21.250661849975586,1.5211942195892334,0.0013787186471745372,0.018491871654987335
8,825,1.5120033025741577,1247.4027099609375,17.997575759887695,1.59375,1.234375,1.234375,0.015625,2573.0556640625,743,82,0,0,82,-0.00458249868825078,27.34234046936035,1.4825961589813232,0.0012051686644554138,0.013912895694375038
9,846,1.6688376665115356,1411.836669921875,17.02836799621582,1.53125,1.34375,1.34375,0.09375,2595.66015625,757,89,0,0,89,-0.000549148884601891,34.49208068847656,1.473309874534607,0.0004934195894747972,0.004458855837583542
10,838,1.4280519485473633,1196.70751953125,17.298330307006836,1.40625,1.1875,1.1875,0.03125,2588.93896484375,759,79,0,0,79,-0.003245560685172677,26.091270446777344,1.4666951894760132,0.0004382889892440289,0.0039392015896737576
11,810,1.8654907941818237,1511.0474853515625,17.17037010192871,1.578125,1.40625,1.40625,0.078125,2450.39404296875,715,95,0,0,95,-0.0062976437620818615,37.987548828125,1.4292792081832886,0.00012535345740616322,0.0008389261784031987
12,793,1.8238532543182373,1446.315673828125,17.721311569213867,1.65625,1.40625,1.40625,0.03125,2464.359375,697,96,0,0,96,0.00411944929510355,35.085365295410156,1.4281413555145264,4.520444053923711e-05,0.0
13,873,1.3931218385696411,1216.1953125,17.159221649169922,1.421875,1.203125,1.203125,0.03125,2614.337890625,791,82,0,0,82,-0.003917207010090351,29.58272933959961,1.459653615951538,6.379239493981004e-05,0.0
14,803,1.9486985206604004,1564.804931640625,17.109588623046875,1.6875,1.515625,1.515625,0.03125,2489.8359375,701,102,0,0,102,-0.001149886753410101,38.20119857788086,1.4110815525054932,8.099792466964573e-05,0.0
15,878,1.4005519151687622,1229.6845703125,16.594533920288086,1.453125,1.203125,1.203125,0.046875,2639.820556640625,794,84,0,0,84,-0.003154366509988904,29.747068405151367,1.4532545804977417,0.00011856557102873921,0.0
16,871,1.5570183992385864,1356.1630859375,16.638347625732422,1.53125,1.328125,1.328125,0.046875,2612.663330078125,785,86,0,0,86,0.003079737536609173,30.516172409057617,1.449641227722168,4.696395626524463e-05,0.0
17,825,1.581410527229309,1304.6636962890625,17.28363609313965,1.453125,1.3125,1.3125,0.03125,2534.566162109375,740,85,0,0,85,-0.009020782075822353,29.095895767211914,1.4348793029785156,6.131152622401714e-05,0.000244140625
18,846,1.5289404392242432,1293.483642578125,17.049644470214844,1.421875,1.265625,1.265625,0.0625,2577.27197265625,760,86,0,0,86,-0.0030774136539548635,29.805519104003906,1.4323844909667969,0.0006023574387654662,0.0038565448485314846
19,806,1.7749578952789307,1430.6160888671875,17.55086898803711,1.546875,1.40625,1.40625,0.046875,2480.005859375,712,94,0,0,94,-0.00048601883463561535,33.361419677734375,1.411942720413208,0.0002973675145767629,0.0
20,869,1.5338257551193237,1332.89453125,17.286537170410156,1.390625,1.28125,1.28125,0.046875,2650.75390625,784,85,0,0,85,0.0013526631519198418,32.35896301269531,1.4290870428085327,0.00016479540499858558,0.0
21,833,1.6991146802902222,1415.362548828125,17.176469802856445,1.515625,1.34375,1.34375,0.078125,2518.88671875,744,89,0,0,89,-0.004824098199605942,31.876535415649414,1.3961825370788574,0.0008329031406901777,0.005213657394051552
22,808,2.0457680225372314,1652.9805908203125,16.559406280517578,1.78125,1.53125,1.53125,0.09375,2446.904052734375,705,103,0,0,103,-0.0014381614746525884,39.08100509643555,1.3494863510131836,0.0005691016558557749,0.004176784306764603
23,844,1.7778092622756958,1500.470947265625,16.61848258972168,1.53125,1.453125,1.453125,0.046875,2524.5283203125,749,95,0,0,95,0.0013543078675866127,34.017486572265625,1.3542981147766113,0.0005892978515475988,0.003235598560422659
24,889,1.2742222547531128,1132.7835693359375,16.760404586791992,1.296875,1.15625,1.15625,0.0,2592.892578125,814,75,0,0,75,-0.0006131711415946484,23.4351806640625,1.3886828422546387,0.00012734650226775557,0.0
25,956,1.2721707820892334,1216.1953125,16.218618392944336,1.359375,1.25,1.25,0.0,2718.506591796875,872,84,0,0,84,-0.002450427506119013,27.358692169189453,1.3713518381118774,0.00043507158989086747,0.0026283608749508858
26,868,1.6077121496200562,1395.494140625,16.445852279663086,1.5625,1.375,1.375,0.03125,2629.904296875,773,95,0,0,95,0.002540416084229946,31.485963821411133,1.3461757898330688,0.00026768413954414427,0.0012975113932043314
27,852,1.6043747663497925,1366.92724609375,16.9847412109375,1.5,1.328125,1.328125,0.03125,2548.2900390625,766,86,0,0,86,0.000513179344125092,32.807464599609375,1.3609305620193481,0.0004337228019721806,0.0022030100226402283
28,863,1.338642954826355,1155.2489013671875,17.100811004638672,1.359375,1.171875,1.171875,0.015625,2617.129638671875,783,80,0,0,80,-0.004037829115986824,24.358623504638672,1.3529706001281738,0.0008037478546611965,0.006226629018783569
29,875,1.7382936477661133,1521.0069580078125,16.211427688598633,1.53125,1.40625,1.40625,0.109375,2604.531982421875,781,94,0,0,94,0.0018015204695984721,39.66027069091797,1.3231828212738037,0.0009503635810688138,0.010248525999486446
30,858,1.6697696447372437,1432.662353515625,17.06643295288086,1.625,1.421875,1.421875,0.03125,2638.6640625,761,97,0,0,97,-0.0031796679832041264,33.4133415222168,1.3143057823181152,0.00019796169362962246,0.0003612716682255268
31,913,1.4417833089828491,1316.34814453125,16.03723907470703,1.390625,1.296875,1.296875,0.046875,2622.297607421875,826,87,0,0,87,-0.0015330519527196884,28.80089569091797,1.3154406547546387,0.00013949855929240584,0.0
32,839,1.6674165725708008,1398.9625244140625,16.707984924316406,1.46875,1.359375,1.359375,0.03125,2498.048583984375,750,89,0,0,89,0.004590084310621023,31.512836456298828,1.3137620687484741,8.113909279927611e-05,0.0
33,896,1.3873724937438965,1243.085693359375,16.3828125,1.390625,1.234375,1.234375,0.0,2660.71337890625,813,83,0,0,83,-0.0019648701418191195,27.394052505493164,1.331945776939392,0.0012046056799590588,0.01228841207921505
34,827,1.6521464586257935,1366.3250732421875,17.158403396606445,1.484375,1.328125,1.328125,0.046875,2516.927734375,738,89,0,0,89,0.0015028766356408596,30.918336868286133,1.2844667434692383,0.0007761669112369418,0.00610429048538208
35,903,1.5777870416641235,1424.74169921875,16.30010986328125,1.578125,1.375,1.375,0.046875,2642.8037109375,812,91,0,0,91,0.003947170451283455,32.183109283447266,1.3002268075942993,0.0005883596604689956,0.004754810594022274
36,909,1.4932167530059814,1357.333984375,16.030803680419922,1.453125,1.328125,1.328125,0.015625,2673.6416015625,822,87,0,0,87,-0.000881212530657649,29.040361404418945,1.2847567796707153,0.0004736894625239074,0.0017477270448580384
